,0
8322,"catena-[(mu-4,4'-dipyridyl-N,N'-dioxide)-bis(mu-1,4-benzene dicarboxylato)-di-magnesium N,N-dimethylformamide solvate]"
8323,"catena-[(mu!4$-4,4'-Bipyridine1,1'-dioxide)-bis(mu!4$-terephthalato)-di-magnesium N,N-dimethylformamide solvate]"
8324,"catena-[(mu-4,4'-dipyridyl-N,N'-dioxide)-bis(mu-1,4-benzene dicarboxylato)-di-magnesium unknown solvate]"
8325,"catena-[(mu-4,4'-dipyridyl-N,N'-dioxide)-bis(mu-1,4-benzene dicarboxylato)-di-magnesium nitromethane solvate]"
8326,"catena-[(mu-4,4'-dipyridyl-N,N'-dioxide)-bis(mu-1,4-benzene dicarboxylato)-di-magnesium nitroethane solvate]"
8327,"catena-[oxoniumtetrakis(mu!9$-phosphato)-dodecakis(mu!3$-oxo)-hexakis(mu!2$-4,4'-bipyridine-N,N')-octahexacontakis(mu!2$-oxo)-diaqua-bis(1-ethyl-4,4'-bipyridin-1-ium-N')-octacosaoxo-hepta-copper(i)-di-potassium(i)-hexatriaconta-tungsten(vi) tetrahydrate]"
8328,catena-[bis(dimethylammonium)nonakis(mu-formato)-di-iron(ii)-iron(iii)]
8329,"catena-[(mu-tetrazol-1-yl)-(mu-5,6-dimethylbenzimidazol-1-yl)-zinc(ii) unknown solvate]"
8330,"catena-[(mu-5-aminotetrazol-1-yl)-(mu-5,6-dimethylbenzimidazol-1-yl)-zinc(ii) unknown solvate]"
8331,"catena-[(mu-5-methyltetrazol-1-yl)-(mu-5,6-dimethylbenzimidazol-1-yl)-zinc(ii) unknown solvate]"
8332,"catena-[(mu!4$-Pyrazine-2,3,5-tricarboxylato-N,O,O',O'',O''',O'''')-di-aqua-ytterbium(iii) monohydrate]"
8333,"catena-[(mu!4$-Pyrazine-2,3,5-tricarboxylato-N,O,O',O'',O''',O'''')-di-aqua-erbium(iii) monohydrate]"
8334,catena-[bis(mu-5-aminopyridine-3-carboxylato)-lead(ii)]
8335,catena-((mu!4$-Sulfanilato)-silver)
8336,catena-((mu!2$-4-aminobenzenesulfonato)-silver(i))
8337,catena-((mu!4$-4-aminobenzenesulfonato)-silver)
8338,catena-((mu!4$-4-aminobenzenesulfonato)-silver)
8339,"catena-[tris(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-di-cadmium(ii) tetranitrate hexahydrate]"
8340,"catena-[tris(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-di-cadmium(ii) tetraperchlorate dihydrate]"
8341,"catena-[tris(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-di-cadmium(ii) tetrakis(tetrafluoroborate) dihydrate]"
8342,"catena-[(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-dichloro-cadmium(ii) dihydrate]"
8343,"catena-[(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-(mu!2$-1,2,4,5-tetrakis(1H-imidazol-1-ylmethyl)benzene-N$3!,N$3'!)-(mu!2$-sulfonato-O,O',O'')-(mu!2$-sulfonato-O,O')-aqua-di-cadmium(ii) dihydrate]"
8344,"catena-[(mu!4$-1,2,4,5-tetrakis(1H-Imidazol-1-ylmethyl)benzene-N$3!,N$3'!,N$3''!,N$3'''!)-(mu!2$-aqua)-bis(mu!2$-sulfonato-O,O')-diaqua-di-cadmium(ii) tetrahydrate]"
8345,catena-[(mu-piperazine)-bis(mu-chloro)-iron(ii)]
8346,"catena-(bis(mu-naphthalene-1,4-dicarboxylato)-bis(mu-1,1'-(1,3-phenylene)bis(1H-benzimidazole))-di-cadmium dimethylformamide solvate)"
8347,catena-(bis(mu!7$-bis(Tetrazol-5-yl)amine)-diaqua-cobalt-di-sodium)
8348,catena-(bis(mu!7$-bis(Tetrazol-5-yl)amine)-diaqua-manganese-di-sodium)
8349,"catena-[(mu-1,1'-[1,4-phenylenebis(methylene)]di(1H-imidazole))-(mu-3,3-dimethylpentanedioato)-copper(ii) dihydrate]"
8350,"catena-[tetrakis(mu-1,1'-[1,4-phenylenebis(methylene)]di(1H-imidazole))-bis(mu-3,3-dimethylpentanedioato)-bis(mu-sulfato)-tetra-zinc(ii) dihydrate]"
8351,"catena-[bis(mu-1,1'-[1,4-phenylenebis(methylene)]di(1H-imidazole))-bis(mu-3,3-dimethylpentanedioato)-bis(aqua)-di-cadmium(ii) dihydrate]"
8352,catena-(tris(mu!3$-Bromo)-(mu!3$-triazine)-tri-copper(i))
8353,catena-(tris(mu!3$-Iodo)-(mu!3$-triazine)-copper(i))
8354,catena-(bis(mu!3$-Bromo)-bis(mu!3$-triazine)-bis(mu!2$-bromo)-tetra-copper(i))
8355,"catena-((mu!3$-Iodo)-(mu!2$-iodo)-(mu!2$-1,3,5-triazine)-di-copper(i))"
8356,"catena-[(mu-1,1'-[1,4-phenylenebis(methylene)]di(pyridin-1-ium-3,5-dicarboxylato))-cadmium(ii)]"
8357,"catena-[(mu-1,1':3',1''-terphenyl-3,3'',5,5''-tetracarboxylato)-(mu-4,4'-bipyridine)-tetra-aqua-di-cobalt(ii)]"
8358,"catena-[(mu!4$-1,1':3',1''-terphenyl-3,3'',5,5''-tetracarboxylato)-(mu!2$-4,4'-bipyridine)-tetra-aqua-di-cobalt]"
8359,"catena-[(mu-1,1':3',1''-terphenyl-3,3'',5,5''-tetracarboxylato)-(mu-4,4'-bipyridine)-tetra-aqua-di-cobalt(ii)]"
8360,"catena-[(mu-[1$1!,2$1!:2$3!,3$1!-terphenyl]-1$3!,1$5!,3$3!,3$5!-tetracarboxylato)-(mu-4,4'-bipyridine)-tetrakis(aqua)-di-cobalt(ii)]"
8361,"catena-[(mu!4$-1,1':3',1''-Terphenyl-3,3'',5,5''-tetracarboxylato)-(mu!2$-4,4'-bipyridine)-tetra-aqua-di-nickel]"
8362,"catena-[(mu!4$-1,1':3',1''-terphenyl-3,3'',5,5''-tetracarboxylato)-(mu!2$-4,4'-bipyridine)-tetra-aqua-di-nickel]"
8363,"catena-[(mu-4,4',4'',4'''-[ethene-1,1,2,2-tetrayltetra(4,1-phenylene)]tetrapyridine)-bis(mu-benzene-1,3-dicarboxylato)-di-cadmium(ii) N,N-dimethylformamide solvate]"
8364,"catena-[(mu-5-([1$4!,2$2!:2$6!,3$4!-terpyridin]-2$4!-yl)benzene-1,3-dicarboxylato)-zinc hydrate]"
8365,"catena-((mu!4$-5-(4-Pyridyl)tetrazolato-N,N',N'',N''')-(mu!3$-chlorido)-di-copper(i))"
8366,"catena-[(mu!5$-2-Oxido-5-sulfonatobenzoato-O,O,O',O',O'',O''',O'''',O''''')-aqua-lanthanum(iii)]"
8367,"catena-(bis(mu!5$-5-Sulfonatobenzene-1,3-dicarboxylato-O,O,O',O'',O''')-octakis(mu!2$-aqua)-tetra-aqua-cobalt(ii)-tetra-sodium)"
8368,"catena-[(mu-4,4'-biphenyl-4,4'-diyldipyridine)-bis(mu-4,4'-iminodibenzoato)-di-cobalt]"
8369,catena-(bis(mu-N-(quinolin-3-yl)pyrazine-2-carboxamide)-bis(mu-bromo)-tetrabromo-tri-mercury(ii))
8370,"catena-[(mu!4$-Succinato-O,O,O',O'',O'',O''')-bis(mu!4$-succinato-O,O,O',O'',O''')-diaqua-di-samarium(iii)]"
8371,catena-((mu-5-(4-carboxylatophenoxy)pyridine-3-carboxylato)-diaqua-cadmium)
8372,catena-(bis(mu!4$-succinato)-(mu!2$-oxalato)-tetra-aqua-di-neodymium(iii) tetrahydrate)
8373,"catena-[bis(mu-biphenyl-3,4',5-tricarboxylato)-bis(mu-1,1'-(2,5-dimethyl-1,4-phenylene)bis(1H-imidazole))-tri-cadmium dihydrate]"
8374,"catena-[bis(mu-biphenyl-3,4',5-tricarboxylato)-bis(mu-1,1'-(2,5-dimethyl-1,4-phenylene)bis(1H-imidazole))-tri-zinc]"
8375,"catena-((mu!3$-Biphenyl-4,4'-dicarboxylato)-(mu!2$-3,5-bis(5-(pyridin-4-yl)-4H-1,2,4-triazol-3-yl)pyridine)-cadmium dimethylformamide solvate)"
8376,catena-((mu!4$-Oxalato)-tetrakis(mu!3$-nicotinato)-(mu!2$-oxalato)-di-erbium-di-silver tetrahydrate)
8377,"catena-[(mu-1,1'-[1,2-phenylenebis(methylene)]bis(1H-1,2,4-triazole))-bis(mu-5-methylbenzene-1,3-dicarboxylato)-di-cadmium monohydrate]"
8378,"catena-[bis(mu-benzene-1,3,5-tricarboxylato)-bis(mu-4-[3-(1H-imidazol-1-yl)propyl]-4H-1,2,4-triazole)-tri-cadmium tetrahydrate]"
8379,"catena-[bis(mu-4,4'-bi-1,2,4-triazole)-aqua-di-silver bis(trifluoromethanesulfonate) monohydrate]"
8380,"catena-[bis(mu-4,4'-bi-1,2,4-triazole)-nitrato-di-silver nitrate]"
8381,"catena-[tris(mu-4,4'-bi-1,2,4-triazole)-tri-silver tris(hexafluorophosphate) acetonitrile solvate]"
8382,"catena-(bis(mu!3$-3,4-Pyridinedicarboxylato)-(mu!2$-hexamethylenetetraamine)-diaqua-di-cadmium dimethylformamide solvate dihydrate)"
8383,"catena-(tetrakis(mu!3$-3,4-Pyridinedicarboxylato)-(mu!2$-hexamethylenetetraamine)-hexaaqua-tetra-zinc dimethylacetamide solvate pentahydrate)"
8384,"catena-(bis(mu!3$-3,4-Pyridinedicarboxylato)-(mu!2$-4,4'-bipyridine)-diaqua-di-cadmium dimethylacetamide solvate tetrahydrate)"
8385,"catena-(tetrakis(mu!3$-3,4-Pyridinedicarboxylato)-bis(mu!2$-4,4'-bipyridine)-bis(dimethylformamide)-diaqua-tetra-cadmium tetrahydrate)"
8386,catena-[bis(mu-bis(pyrazin-2-ylcarbonyl)amido)-cobalt-silver bis(tetrafluoroborate)]
8387,catena-[bis(mu-bis(pyrazin-2-ylcarbonyl)amido)-cobalt-silver bis(tetrafluoroborate)]
8388,catena-[bis(mu-bis(pyrazin-2-ylcarbonyl)amido)-cobalt-silver bis(tetrafluoroborate)]
8389,"catena-(bis(mu!4$-3,4-Pyridinedicarboxylato)-(mu!2$-hexamethylenetetraamine)-diaqua-di-manganese)"
8390,"catena-(octakis(mu!3$-3,4-Pyridinedicarboxylato)-tris(mu!2$-4,4'-bipyridine)-bis(dimethylacetamide)-tetraaqua-octa-zinc dimethylacetamide solvate tetrahydrate)"
8391,"catena-[(mu-biphenyl-2,2',6,6'-tetracarboxylato)-(mu-aqua)-penta-aqua-di-strontium monohydrate]"
8392,"catena-[tris(mu-biphenyl-2,2',6,6'-tetracarboxylato)-tetrakis(mu-aqua)-hepta-aqua-hexa-barium hydrate]"
8393,"catena-[bis(mu!6$-(S)-5-((2-carboxylatopyrrolidin-1-yl)carbonyl)isophthalato)-(1,4-dioxane)-diaqua-tri-copper 1,4-dioxane solvate monohydrate]"
8394,"catena-[bis(mu!6$-(R)-5-((2-carboxylatopyrrolidin-1-yl)carbonyl)isophthalato)-(1,4-dioxane)-diaqua-tri-copper 1,4-dioxane solvate monohydrate]"
8395,"catena-((mu!4$-1,2-bis(1H-Benzotriazol-1-yl)ethane-N,N',N'',N''')-bis(mu!2$-cyanido-C,N)-di-copper(i))"
8396,"catena-((mu!4$-1-(2H-Benzotriazol-2-yl)-2-(1H-benzotriazol-1-yl)ethane-N,N',N'',N''')-tris(mu!3$-chloro)-(mu!2$-chloro)-tetra-copper(i))"
8397,"catena-(bis(mu!3$-Chloro)-(mu!2$-1,4-bis(1H-benzotriazol-1-yl)butane-N,N')-di-copper(i))"
8398,"catena-((mu!3$-2-(Carboxylatomethyl)benzoato-O,O',O'')-(mu!3$-oxo)-tetramethyl-di-tin(iv) hydrate)"
8399,catena-(bis(mu!3$-tris(2-(3-(3-Pyridyl)ureido)ethyl)amine)-diaqua-di-lithium sulfate clathrate)
8400,catena-(bis(mu!3$-tris(2-(3-(3-Pyridyl)ureido)ethyl)amine)-diaqua-di-lithium selenate clathrate)
8401,catena-(bis(mu!3$-tris(2-(3-(3-Pyridyl)ureido)ethyl)amine)-diaqua-di-lithium sulfite clathrate)
8402,"catena-(nonakis(mu!4$-Oxo)-octakis(mu!3$-oxo)-tetrakis(mu!2$-4,4'-bipyridine)-pentadecakis(mu!2$-oxo)-pentadecaoxo-tetra-copper(i)-pentadeca-molybdenum(vi) dihydrate)"
8403,"catena-((mu!4$-Thiophene-2,5-dicarboxylato-O,O,O',O'',O''')-bis(mu!4$-thiophene-2,5-dicarboxylato-O,O',O'',O''')-tris(methanol)-di-europium(iii) methanol solvate)"
8404,"catena-(bis(mu!4$-Thiophene-2,5-dicarboxylato-O,O',O'',O''')-(mu!2$-thiophene-2,5-dicarboxylato-O,O',O'',O''')-tetraaqua-di-terbium(iii))"
8405,"catena-((mu!4$-Thiophene-2,5-dicarboxylato-O,O,O',O'',O''')-bis(mu!4$-thiophene-2,5-dicarboxylato-O,O',O'',O''')-aqua-(N,N-dimethylformamide)-di-ytterbium(iii) ethanol solvate)"
8406,"catena-[(mu-pyrazine-2,3,5,6-tetracarboxylato)-diaqua-potassium-terbium hydrate]"
8407,"catena-[(mu-pyrazine-2,3,5,6-tetracarboxylato)-diaqua-potassium-holmium]"
8408,"catena-[tris(mu-biphenyl-3,4',5-tricarboxylato)-bis(mu-aqua)-diaqua-tri-zinc N,N-dimethylacetamide solvate]"
8409,"catena-[(mu-4-carboxy-5-carboxylato-imidazolato)-(mu-1,1',1''-benzene-1,3,5-triyltris(1H-imidazole))-cadmium monohydrate]"
8410,"catena-[bis(mu-isophthalato)-bis(mu-3-amino-1,2,4-triazolato)-tri-cadmium]"
8411,"catena-[(mu-pyridine-2,3,5,6-tetracarboxylato)-diaqua-potassium-gadolinium]"
8412,catena-[bis(mu-fluoro)-bis(mu-pyrazine)-tetrafluoro-germanium-iron]
8413,"catena-[bis(mu-4,4'-(1,4-phenylenebis(methylene))bis(4H-1lambda$5!,2,4-triazole))-octakis(mu-oxo)-tetraoxo-di-copper-tetra-vanadium]"
8414,"catena-[bis(mu-4,4'-(1,4-phenylenebis(methylene))bis(4H-1lambda$5!,2,4-triazole))-octakis(mu-oxo)-tetraoxo-di-zinc-tetra-vanadium]"
8415,catena-[dodecakis(mu-formato)-penta-copper-di-potassium]
8416,catena-[dodecakis(mu-formato)-penta-copper-di-potassium]
8417,catena-[dodecakis(mu-formato)-penta-copper-di-potassium]
8418,catena-[tris(mu-formato)-manganese-potassium]
8419,catena-[tris(mu-formato)-manganese-potassium]
8420,catena-[tris(mu-formato)-manganese-potassium]
8421,catena-[tris(mu-formato)-manganese-potassium]
8422,catena-[tris(mu-formato)-manganese-potassium]
8423,catena-[(mu-5-((pyridin-3-ylcarbonyl)amino)isophthalato)-copper unknown solvate]
8424,catena(bis(mu!3$-Thiocyanato)-(mu!2$-pyrimidine)-di-copper(i))
8425,catena-[bis(mu!3$-Thiocyanato)-(mu!2$-pyrimidine)-dicopper(i)]
8426,"catena-((mu!2$-Pyrimidine-N,N')-bis(mu!2$-thiocyanato-N,S,S)-di-copper(i))"
8427,catena-[(mu-carbonato)-bis(mu-methylimidazolato)-di-zinc(ii)]
8428,catena-[bis(mu-2-methyl-1H-imidazol-1-yl)-(mu-carbonato)-di-zinc(ii)]
8429,"catena-[(mu-biphenyl-3,4',5-tricarboxylato)-copper unknown solvate]"
8430,catena-[(mu!5$-5-(pyridin-3-ylamino)isophthalato)-copper unknown solvate]
8431,catena-[(mu-5-(pyrimidin-5-ylamino)isophthalato)-copper unknown solvate]
8432,"catena-[bis(mu-1H-pyrazole-3,5-dicarboxylato)-bis(N,N-dimethylformamide)-barium-di-lithium]"
8433,"catena-[bis(mu-1H-pyrazole-3,5-dicarboxylato)-bis(N,N-dimethylformamide)-strontium-di-lithium]"
8434,"catena-[hexakis(mu-1H-pyrazole-3,5-dicarboxylato)-bis(N,N-dimethylformamide)-tri-barium-hexa-lithium N,N-dimethylformamide solvate]"
8435,"catena-[(mu-N,N'-(butane-2,3-diylidene)di(pyridine-4-carbohydrazoato))-aqua-cadmium unknown solvate hydrate]"
8436,"catena-[tris(mu!5$-Pyridine-2,6-dicarboxylato)-bis(mu!2$-aqua)-tetra-aqua-tri-cesium-terbium trihydrate]"
8437,"catena-[tris(mu!5$-Pyridine-2,6-dicarboxylato)-bis(mu!2$-aqua)-tetra-aqua-tri-cesium-ytterbium(iii) hydrate]"
8438,catena-[bis(mu-pyrazine)-bis(mu-fluoro)-difluoro-cobalt-germanium]
8439,catena-[bis(mu-3-(2-amino-9H-purin-3-ium-9-yl)propanoato)-bis(mu-oxo)-diaqua-di-cadmium(ii) methanol solvate monohydrate]
8440,catena-[(mu-[4-(hydroxyphosphinato)phenyl]phosphonato)-aqua-aluminium]
8441,catena-[(mu-[4-(hydroxyphosphinato)phenyl]phosphonato)-aluminium]
8442,"catena-[tris(mu-benzene-1,4-diylbis(phosphonato))-diaqua-tetra-aluminium]"
8443,"catena-[tris(mu-benzene-1,4-diylbis(phosphonato))-tetra-aluminium]"
8444,"catena-[(mu-2,5-dicarboxybenzene-1,4-dicarboxylato)-di-lithium]"
8445,"catena-[(mu-4-((4,6-bis[(4-carboxyphenyl)amino]-1,3,5-triazin-2-yl)amino)benzoato)-lithium unknown solvate pentahydrate]"
8446,"catena-[oxoniumhexakis(mu-4-carboxybenzene-1,2-dicarboxylato)-(mu-aqua)-triaqua-undeca-lithium monohydrate]"
8447,"catena-[bis(mu-4,4'-disulfonato[1,1'-biphenyl]-2,2'-dicarboxylato)-hexakis(mu-hydroxo)-hexakis(mu-aqua)-tetrakis(aqua)-hepta-copper(ii) unknown solvate]"
8448,"catena-[(mu-4,4'-disulfonato[1,1'-biphenyl]-2,2'-dicarboxylato)-tetrakis(mu-hydroxo)-bis(mu-4,4'-bipyridine)-tetra-copper(ii) dihydrate]"
8449,"catena-(hexakis(mu-5,5'-(ethyne-1,2-diyl)bis(benzene-1,3-dicarboxylato))-(mu-oxo)-nona-aqua-deca-scandium unknown solvate)"
8450,"catena-((mu!3$-Hexamethylenetetramine-N,N',N'')-tris(mu!2$-azido-N,N'')-(mu!2$-azido-N,N)-aqua-di-cobalt(ii))"
8451,"catena-((mu!3$-Hexamethylenetetramine-N,N',N'')-tris(mu!2$-azido-N,N'')-(mu!2$-azido-N,N)-aqua-di-cobalt(ii))"
8452,"catena-[dodecakis(mu!4$-sulfido)-octakis(mu!3$-2,4,6-tris(1H-imidazol-1-yl)triazine)-dodecaiodo-octadeca-copper-tri-tungsten hydrate]"
8453,catena-[bis(mu-chloro)-(mu-1H-pyrazol-4-amine)-cadmium(ii)]
8454,"catena-[(mu!3$-1H-pyrazole-3,5-dicarboxylato)-(mu!2$-aqua)-aqua-cadmium(ii)]"
8455,catena-[diaqua-(mu-5-bromopyrimidine-2-carboxylato)-tris(mu-chloro)-di-cadmium(ii)]
8456,"catena-[bis(mu!4$-Oxalato-O,O,O',O'',O'',O''')-bis(mu!3$-oxalato-O,O,O',O'',O''')-bis(mu!2$-aqua)-dihydroxy-di-[$239!Pu]plutonium(iv)-di-potassium dihydrate]"
8457,"catena-((mu!4$-1,4-Phenylenediacetato-O,O',O'',O''')-diaqua-cobalt(ii))"
8458,"catena-(bis(mu!4$-1,4-Phenylenediacetato-O,O',O'',O''')-di-cobalt(ii))"
8459,"catena-(diaqua-(mu$2!-1,2-bis(pyrid-4-yl)ethylene-N,N')-bis(mu$4!-1,1-cyclobutanedicaroxylato-O,O',O'',O''')-di-zinc(ii))"
8460,"catena-(bis(mu$2!-1,2-bis(pyrid-4-yl)ethylene-N,N')-bis(mu$2!-1,1-cyclobutanedicaroxylato-O,O')-di-zinc(ii) dihydrate)"
8461,"catena-[bis(mu-3,5-dinitropyrazolid-4-olato)-tetrakis(mu-aqua)-tetra-sodium]"
8462,"catena-(bis(mu-3,5-dinitropyrazolid-4-olato)-tetrakis(mu-aqua)-tetra-sodium)"
8463,"catena-[(mu-aqua)-(mu-N,N'-ethane-1,2-diyldinicotinamide)-bis(mu-naphthalene-1,4-dicarboxylato)-di-cobalt]"
8464,catena-(bis(mu!6$-5-sulfoisophthalato)-bis(mu!3$-hydroxo)-tetra-copper)
8465,"catena-((mu!7$-5-sulfonatobenzene-1,3-dicarboxylato)-(mu!6$-5-sulfonatobenzene-1,3-dicarboxylato)-bis(mu!3$-hydroxo)-tetra-copper(ii))"
8466,"catena-((mu!7$-5-sulfonatobenzene-1,3-dicarboxylato)-(mu!6$-5-sulfonatobenzene-1,3-dicarboxylato)-bis(mu!3$-hydroxo)-tetra-copper(ii))"
8467,"catena-[(mu-naphthalene-1,4-dicarboxylato)-(mu-N,N'-1,4-phenylenedinicotinamide)-cobalt]"
8468,"catena-[bis(mu-3,3',3''-(2,4,6-trioxo-1,3,5-triazinane-1,3,5-triyl)tripropanoato)-triaqua-tri-manganese heptahydrate]"
8469,"catena-((mu!3$-4,5-Dichloro-2-cyano-3,6-dione-1,4-cyclohexen-1-olato-N,O,O',O'')-acetonitrile-silver)"
8470,"catena-[bis(mu!4$-Succinato-O,O,O',O'',O''')-(mu!2$-oxalato-O,O',O'',O''')-diaqua-di-yttrium(iii)]"
8471,"catena-[(mu!4$-Oxalato-O,O,O',O'',O'',O''')-tetrakis(mu!3$-nicotinato-N,O,O')-(mu!2$-oxalato-O,O',O'',O''')-di-samarium(iii)-di-silver(i) tetrahydrate]"
8472,"catena-((mu!6$-4,5-Dihydroxybenzene-1,3-disulfonato)-aqua-barium monohydrate)"
8473,"catena-[(mu-4,5-dihydroxybenzene-1,3-disulfonato)-aqua-barium(ii) monohydrate]"
8474,"catena-[tris(mu-4,4'-diazene-1,2-diyldibenzoato)-bis(N,N-dimethylacetamide)-di-terbium N,N-dimethylacetamide solvate]"
8475,"catena-[tris(mu-4,4'-diazene-1,2-diyldibenzoato)-bis(N,N-dimethylacetamide)-di-dysprosium N,N-dimethylacetamide solvate]"
8476,"catena-[tris(mu-4,4'-diazene-1,2-diyldibenzoato)-bis(N,N-dimethylacetamide)-di-holmium N,N-dimethylacetamide solvate]"
8477,catena-[hexakis(mu-4-(acrylato)-1H-imidazol-1-yl)-tri-cobalt-sodium nitrate hydrate]
8478,catena-[hexakis(mu-3-(1H-imidazol-5-yl)acrylato)-tri-cobalt-sodium nitrate]
8479,"catena-[(mu-biphenyl-4,4'-dicarboxylato)-(mu-oxo)-bis(mu-3,3',5,5'-tetramethyl-4,4'-bipyrazolato)-tetra-zinc unknown solvate]"
8480,catena-[[(mu!4$-Oxalato)-tetrakis(mu!3$-isonicotinato)-(mu!2$-oxalato)-di-samarium(iii)-di-silver(i)] dihydrate]
8481,catena-((mu!4$-oxalato)-tetrakis(mu!3$-isonicotinato)-(mu!2$-oxalato)-di-samarium(iii)-di-silver(i) dihydrate)
8482,"catena-[bis(mu!6$-3,3'-[4-(3-carboxylato-4-oxidophenyl)pyridine-2,6-diyl]bis(6-hydroxybenzoato))-bis(mu!3$-hydroxo)-bis(N,N-dimethylacetamide)-diaqua-penta-copper N,N-dimethylacetamide ethanol solvate dihydrate]"
8483,"catena-[(mu-2,2'-methylenedipyrazine)-(dimethylsulfoxide)-silver hexafluorophosphate unknown solvate]"
8484,"catena-[(mu-2,2'-methylenedipyrazine)-silverhexafluorophosphate dichloromethane unknown solvate]"
8485,"catena-[(mu-2,2'-methylenedipyrazine)-silverhexafluorophosphate acetone unknown solvate]"
8486,"catena-[(mu-2,2'-methylenedipyrazine)-(dimethylsulfoxide)-silver tetrafluoroborate unknown solvate]"
8487,"catena-[(mu-2,2'-methylenedipyrazine)-silvertetrafluoroborate dichloromethane unknown solvate]"
8488,"catena-[pentakis(mu-2,2'-methylenedipyrazine)-bis(dimethyl sulfoxide)-penta-silver pentakis(hexafluorophosphate)]"
8489,"catena-[pyridinium(mu-2,3,5,6-tetrafluoroterephthalato)-nitrato-aqua-calcium]"
8490,"catena-[(mu-2,3,5,6-tetrafluoroterephthalato)-cesium]"
8491,"catena-[(mu-2,3,5,6-tetrafluoroterephthalato)-rubidium]"
8492,"catena-[pyridinium(mu-2,3,5,6-tetrafluoroterephthalato)-nitrato-aqua-strontium]"
8493,catena-(tris(mu!5$-Oxalato)-hexakis(mu!3$-fluoro)-tetra-sodium-tetra-tin(ii))
8494,"catena-[bis(mu!4$-4,4'-(1,1,1,3,3,3-hexafluoropropane-2,2-diyl)dibenzoato)-(mu!3$-ethylene glycol)-di-indium]"
8495,"catena-[bis(mu!4$-4,4'-(1,1,1,3,3,3-hexafluoropropane-2,2-diyl)dibenzoato)-(mu!2$-oxido)-di-aluminium]"
8496,"catena-[bis(mu!4$-4,4'-(1,1,1,3,3,3-hexafluoropropane-2,2-diyl)dibenzoato)-(mu!2$-oxido)-di-gallium]"
8497,"catena-[tetrakis(mu!6$-2-Methyl-2-(oxidomethyl)propane-1,3-diolato)-(mu!6$-oxo)-tris(mu!3$-acetato)-tris(mu!2$-acetato)-(mu!2$-aqua)-diaqua-hexa-manganese-tetra-sodium perchlorate acetonitrile solvate hexahydrate]"
8498,"catena-((mu!4$-1,2-bis(tetrazol-5-yl)ethane)-(mu!3$-1,2-bis(tetrazol-5-yl)ethane)-di-zinc(ii) monohydrate)"
8499,"catena-((mu!6$-1,2-bis(tetrazol-5-yl)ethane)-(mu!3$-chloro)-(mu!2$-chloro)-aqua-di-cadmium(ii))"
8500,"catena-((mu!4$-1,3-bis(tetrazol-5-yl)propane)-zinc(ii))"
8501,"catena-((mu!8$-1,3-bis(tetrazol-5-yl)propane)-(mu!6$-1,3-bis(tetrazol-5-yl)propane)-bis(mu!3$-chloro)-bis(mu!2$-chloro)-tetra-cadmium(ii))"
8502,"catena-(tris(mu!4$-1,4-bis(tetrazol-5-yl)butane)-bis(mu!2$-chloro)-diaqua-tri-cadmium(ii) dihydrate)"
8503,"catena-[pentakis(mu!6$-2-Ethyl-2-(oxidomethyl)propane-1,3-diolato)-bis(mu!6$-oxo)-tris(mu!5$-2-ethyl-2-(oxidomethyl)propane-1,3-diolato)-(mu!4$-acetato)-tris(mu!3$-acetato)-octakis(mu!2$-acetato)-bis(mu!2$-aqua)-(acetato-O)-triaqua-dodeca-manganese-hepta-sodium acetonitrile unknown solvate hemihydrate]"
8504,"catena-(bis(mu!3$-2,2'-(Cyclohexane-1,2-diylbis(iminomethylene))bis(6-tert-butyl-4-(pyridin-4-yl)phenolato))-bis(mu!2$-acetato-O,O,O')-(mu!2$-oxo)-bis(acetato-O,O')-dimethoxy-di-cadmium-di-titanium unknown solvate)"
8505,"catena-[(mu-3,3',5,5'-tetrakis(3,5-dicarboxylatophenyl)-4,4'-dimethoxy-1,1'-biphenyl)-tetraaqua-tetra-copper unknown solvate]"
8506,"catena-[(mu-2,2',2'',2''',2'''',2'''''-(1,3,5-triazine-2,4,6-triyltrinitrilo)hexaacetato)-tetra-aqua-di-samarium heptahydrate]"
8507,"catena-[tris(mu-2,5-dihydroxybenzene-1,4-dicarboxylato)-tetrakis(N,N-dimethylformamide)-di-dysprosium N,N-dimethylformamide solvate]"
8508,"catena-(bis(mu!2$-4,4'-Bipyrazolyl-N,N')-diaqua-copper(ii) dichlorate pentahydrate)"
8509,"catena-(tris(mu!2$-1,4-bis(Imidazol-1-ylmethyl)benzene)-cadmium(ii) diperchlorate methanol solvate)"
8510,"catena-(tris(mu!2$-1,4-bis(Imidazol-1-ylmethyl)benzene)-cadmium(ii) dinitrate)"
8511,"catena-(tris(mu!2$-1,4-bis(Imidazolyl)-2-butyne)-zinc(ii) tetrafluoroborate)"
